-89,78,2
-6,-5,41
95,-61,8
90,48,25
-44,83,3
-44,-94,25
-6,63,1
32,11,16
-89,-82,19
-45,-87,18
96,-26,37
75,64,28
-39,68,21
-97,34,46
-18,-13,11
42,98,14
-36,68,13
-48,64,38
-17,-8,17
18,70,2
27,50,24
-60,-55,45
20,23,5
82,-55,48
-69,28,17
100,65,6
-95,65,35
-15,-17,28
20,70,35
-60,39,22
62,68,6
-71,78,41
87,-86,16
24,-19,13
-59,-50,48
70,-84,49
-21,-72,10
75,8,36
-66,90,44
-4,9,33
-95,-52,38
-18,-10,25
-16,25,4
-40,37,47
92,88,19
-8,-64,11
-88,36,18
40,76,47
-8,55,26
-19,31,27
78,55,31
69,44,34
-57,-72,24
-97,62,8
59,3,12
72,55,37
87,36,14
-13,81,5
12,55,6
-71,26,39
-34,64,31
48,5,43
56,-49,26
31,-34,1
-76,-60,26
-14,-98,36
-27,7,40
-27,98,50
-80,-84,11
-4,-56,43
44,24,38
66,8,31
-5,-74,13
-10,38,44
-25,69,38
-94,-98,19
-5,-9,47
14,48,46
-23,79,2
10,9,19
-43,6,45
23,12,21
19,-66,16
-54,-13,20
39,-2,32
-68,-44,4
93,-40,20
52,99,10
25,73,8
-27,89,25
27,-7,12
-28,72,10
-4,-64,42
8,81,40
-28,72,30
-11,-28,10
77,60,43
69,-20,38
100,43,7
-66,38,18
93,-26,48
88,56,35
-2,-91,3
-63,-29,28
1,-14,18
82,-72,15
68,-95,9
-56,-37,17
32,-38,19
-39,1,30
58,-100,13
12,-14,7
-54,3,37
19,-83,28
-6,73,25
75,80,36
-61,64,46
58,59,35
-33,-77,27
-67,80,7
39,54,2
-60,-76,38
11,59,27
15,99,37
-52,5,40
-24,-57,15
-17,-37,36
82,69,42
32,9,26
-100,-28,16
-39,87,45
25,-68,45
11,66,9
63,-69,29
-50,-44,29
-13,-64,37
-15,-41,50
69,16,44
-23,1,43
6,11,11
-23,-60,42
-19,42,8
76,-11,45
32,8,34
14,96,9
20,-38,49
-32,82,1
-20,57,34
92,-62,48
55,-26,2
-63,-7,48
-89,90,48
-58,-81,13
68,4,12
50,-36,37
-76,60,5
-78,-41,22
-78,-78,30
66,37,18
-93,27,37
42,9,50
47,11,20
94,87,22
1,-25,4
55,89,3
-71,-45,25
-88,46,9
92,75,36
17,72,27
100,48,49
80,-88,6
-77,20,6
62,33,38
-49,-43,36
-32,77,25
8,89,37
-75,18,13
71,39,5
99,-55,49
73,-54,17
19,-61,32
59,7,36
44,71,33
12,36,45
-97,-42,34
86,38,6
-31,33,38
25,79,23
1,-65,35
7,-2,40
82,29,9
89,89,45
5,5,50
84,-36,50
-37,41,3
70,15,49
48,69,5
-89,31,23
-4,-8,42
-8,-4,2
-57,-23,4
71,-5,23
17,-45,50
-96,-84,35
-2,46,30
50,-59,32
50,78,47
-46,72,43
-47,96,18
-32,28,32
67,66,17
96,64,47
-12,-65,48
-55,-6,47
-7,39,50
15,-7,40
-9,-2,16
85,-84,16
-15,-3,10
45,-87,39
-47,-17,11
65,62,39
-12,-36,38
-95,-58,23
41,-77,9
24,75,21
21,94,11
-38,-2,24
79,100,25
-71,-58,45
-46,-30,16
-71,-26,12
89,-42,26
40,11,50
-32,87,10
47,5,41
73,-61,8
5,86,47
-18,84,38
51,34,9
-59,-99,45
-41,38,30
-82,-92,32
-43,-26,30
-40,23,36
48,-24,22
19,-72,10
92,67,32
17,-48,44
17,33,30
-23,57,21
38,67,11
76,-36,29
-22,-10,21
40,-70,1
31,26,30
-32,-76,40
87,-81,3
84,34,30
-78,-78,17
94,100,8
58,52,46
-68,-14,1
-24,-84,23
48,-94,20
55,-53,40
81,75,37
19,-72,3
17,-56,25
25,49,45
33,47,36
-81,-96,23
-80,95,13
-42,-50,13
-43,-56,25
-19,-44,48
90,56,47
-2,77,30
52,-64,20
80,96,39
41,83,43
62,34,20
-9,66,36
76,-40,42
-77,83,15
58,-7,18
-78,-81,44
-6,-21,14
74,21,31
10,-1,14
76,-34,49
-46,-69,22
-70,-90,23
-65,-21,10
18,64,27
92,6,14
-71,-33,36
-52,-59,20
20,94,32
36,76,39
-48,67,27
32,-1,20
97,80,33
-38,-78,34
-6,15,5
-34,29,21
2,-58,14
-16,-61,15
-35,-100,36
6,11,19
-36,39,40
-43,98,24
-32,-79,11
27,-95,43
59,17,49
0,-51,4
-70,-2,15
-40,17,17
78,-29,47
44,26,21
81,-56,31
-89,99,47
53,75,35
82,62,31
-22,0,2
-46,15,35
-97,39,23
67,-62,7
-80,-74,50
94,-16,42
33,54,37
58,-74,30
-36,-54,7
-99,0,2
-100,45,22
-52,60,17
-81,10,48
2,-9,31
96,-46,35
-75,-9,28
-2,94,37
-97,14,22
21,91,36
62,-38,36
10,-37,39
-84,-13,25
64,15,41
0,-42,31
9,-71,16
-87,-78,25
-43,-49,17
-56,-94,32
64,74,4
-58,-71,10
-17,18,6
-26,86,31
18,-30,40
61,-78,18
-5,9,40
100,79,43
-86,51,25
-76,-12,46
-77,-1,24
19,-56,48
97,52,4
-78,-45,48
20,100,42
59,-18,30
-86,17,43
-18,-5,29
-72,58,22
-15,-77,49
-100,-21,41
31,45,18
-91,-73,15
57,49,41
-63,-1,27
38,-33,30
-38,46,45
58,-92,5
-99,-67,4
35,-28,39
-78,19,17
66,87,19
-85,-41,15
-19,-64,33
64,64,22
-22,-94,16
48,70,1
74,18,18
85,-14,34
10,12,43
-89,-30,16
21,42,49
44,0,14
-6,-44,13
22,34,48
60,45,5
-70,89,43
25,-75,16
-95,18,37
70,-64,31
14,-69,43
59,51,24
-41,99,24
45,-45,39
81,-86,5
41,8,34
2,40,48
-86,-88,29
-5,80,37
-98,13,2
3,-24,20
96,41,1
-84,79,29
-37,18,36
-99,68,36
-17,91,37
42,53,42
-86,-6,12
89,-53,2
-37,96,24
69,66,23
-21,21,26
75,-27,24
-48,-83,29
4,-93,9
-64,81,12
-61,-92,29
-75,-13,30
75,49,15
30,60,35
-94,-86,25
-33,6,22
78,-4,24
-63,75,31
3,-46,18
-39,-62,34
-42,-69,49
62,74,29
93,-73,44
100,-72,14
73,28,2
-49,11,42
-14,26,6
-12,81,10
40,-22,30
-3,-23,35
70,-85,32
10,52,32
-79,8,35
39,-13,34
71,-22,39
-91,-26,39
32,42,26
-17,2,9
60,-16,30
93,15,30
31,4,40
2,39,27
99,59,5
-79,-24,11
9,93,41
52,-30,29
-17,24,4
79,16,38
-51,-14,40
53,60,20
68,82,45
-81,-58,38
-34,-95,5
13,-70,34
-37,75,4
-10,-54,30
-67,-25,50
-55,-28,38
-48,96,46
90,66,19
47,35,22
-62,55,45
-49,-25,27
-77,-93,34
79,13,11
8,16,25
-51,-32,35
-86,-63,33
71,-55,18
51,53,16
-45,6,50
-12,-43,31
-33,-35,6
-95,-78,45
41,-93,34
-20,99,3
69,21,45
69,-75,49
-46,-22,5
22,-65,11
14,35,35
2,-59,43
45,-60,30
-16,-85,37
-76,-55,9
-5,94,20
-51,-98,23
-9,51,25
-66,21,22
74,-55,10
-20,-94,38
66,91,38
89,13,45
74,22,50
18,71,44
48,-67,35
54,-53,15
-33,4,31
7,34,48
-11,8,8
-58,-35,1
-88,-90,14
-2,1,10
5,-82,12
-96,-30,31
-49,-61,21
80,-40,26
-78,-17,33
-39,11,38
8,-44,34
26,64,11
-100,35,10
-21,45,20
-6,74,5
-58,71,29
-85,62,36
8,11,50
51,-34,36
0,54,50
35,80,35
-35,45,7
-46,19,34
5,93,34
38,92,28
31,-73,36
90,46,15
-80,93,19
-43,38,6
64,-17,25
-12,46,7
-15,68,34
-100,-50,35
-4,-43,5
-25,-44,14
-63,-21,41
17,-40,11
-44,-77,24
-98,62,17
91,-76,47
-78,18,37
79,-27,2
-39,35,22
2,11,43
-22,52,7
-17,65,38
-26,-39,14
14,62,41
-67,-22,36
-71,-68,49
-78,60,12
100,8,3
43,63,38
36,-19,14
37,31,22
38,79,37
33,-17,46
-76,-7,39
5,-11,17
93,56,1
78,-28,11
84,91,29
30,46,37
-59,-85,29
96,-35,38
30,79,8
47,-38,43
86,-22,40
84,-3,12
-70,18,43
-30,-93,47
-11,-59,29
40,-90,34
-10,48,47
-18,57,9
1,-40,35
-27,12,30
-20,-43,11
-37,78,8
-39,87,42
-5,-43,13
83,-27,2
78,46,40
8,-36,48
-51,-67,32
54,-80,46
-26,-12,28
73,63,27
-10,7,26
-55,-89,13
-64,5,31
38,80,13
61,-29,50
-3,60,41
-47,-54,21
53,-47,43
-74,16,23
-13,-91,27
-80,-81,36
67,-48,12
15,-28,10
-29,70,24
49,-24,4
24,-50,28
-1,62,37
46,61,40
54,-35,23
30,-8,2
-8,68,24
67,22,16
-10,69,16
-97,-45,28
-83,-83,36
61,41,23
-93,15,22
42,-68,20
-85,-18,40
-93,-89,5
-94,-64,27
-14,58,41
60,46,21
80,-7,18
16,-44,43
-30,3,4
82,-84,46
20,70,7
-93,-32,50
-22,16,2
-94,85,38
-84,57,43
13,97,6
-55,98,15
-24,59,39
61,37,46
65,16,34
4,11,9
-8,-68,43
-27,23,6
52,95,29
67,-64,6
39,-7,27
35,59,15
25,96,25
10,76,11
-43,52,10
31,-69,19
98,71,32
66,-64,20
54,-16,36
47,50,37
-75,41,47
-41,-15,39
-91,-85,32
-6,72,8
-71,-3,14
51,27,27
-8,-68,27
-57,-14,49
-40,-19,44
79,-19,14
28,-25,20
-71,81,20
-22,36,9
56,92,4
79,-77,9
48,63,36
-31,-10,47
96,10,41
86,71,12
79,37,17
63,-1,10
57,-73,40
11,-50,1
-91,-65,46
-94,9,39
-84,-60,6
-1,-50,46
92,88,44
20,-72,26
33,-16,4
-57,59,45
-72,63,2
43,-39,36
10,91,21
-88,51,26
-7,58,38
-85,-79,28
-78,-59,33
-34,-10,10
-99,100,43
64,43,16
95,3,1
-59,-18,8
25,-78,34
9,78,18
15,71,12
12,-35,1
-31,57,43
4,-22,31
44,-19,10
41,-62,22
34,-48,27
-4,-9,12
67,-47,28
-24,12,4
-83,-50,7
-16,-86,27
-8,-89,13
-58,-59,12
82,81,39
94,0,11
-65,43,40
62,-37,23
41,-70,47
86,98,16
-59,5,20
-51,32,27
-97,73,7
-61,-86,1
-17,27,47
93,10,13
96,-7,33
-91,-30,49
25,-2,15
-91,69,5
2,42,32
12,21,18
86,-37,24
15,71,31
-42,-61,45
4,-17,34
-28,0,23
36,47,11
-69,69,5
64,-18,3
-53,56,33
38,48,39
-54,-10,22
83,-81,13
-64,-5,17
-6,-39,8
20,-46,14
70,86,31
49,29,27
-6,69,12
5,54,48
-42,25,9
44,-75,50
51,2,15
-38,-67,27
14,-11,2
-75,-5,35
3,-35,26
-38,-46,47
-84,-84,23
-83,-14,3
-27,100,19
46,10,7
32,67,28
13,19,14
-22,36,21
-1,-15,4
70,63,16
-89,42,12
63,34,12
13,46,1
-2,-29,38
55,2,38
-85,25,35
-25,-9,3
-98,71,25
98,2,6
67,-12,16
-2,53,3
-63,49,43
-63,13,48
22,63,5
-93,-92,44
22,-56,33
72,-55,48
-15,-23,8
-29,14,20
-39,61,4
49,52,14
-38,-68,1
-15,-40,32
-90,1,24
63,-66,45
-16,-10,17
51,-91,8
-4,-12,25
-72,91,12
46,10,36
-91,76,28
-12,-28,23
38,79,19
-79,-90,9
-23,59,47
33,89,45
86,-19,34
79,72,3
-49,-54,10
-20,-29,16
-51,-100,30
-23,-43,35
-42,48,15
46,-4,15
-93,81,18
84,87,2
50,0,2
89,-20,7
24,3,1
1,-5,17
-48,56,37
10,14,5
-9,-49,32
31,-98,20
-47,-42,34
-68,-24,23
49,-51,42
-95,11,34
-39,-61,42
53,51,13
65,-91,17
48,-88,26
79,-51,29
-87,-19,10
59,28,7
-68,46,26
-44,-92,14
-21,-11,26
66,-91,36
96,-48,49
86,-97,43
82,-56,38
-54,64,2
-93,-12,41
23,56,10
60,98,19
-79,63,9
13,-46,41
-64,-6,44
-57,-59,45
-60,-24,13
-88,50,4
34,-95,24
-66,56,26
-13,-38,36
-58,72,26
16,29,24
48,-94,22
-38,76,28
-72,51,16
-86,-11,46
-15,40,39
-16,69,12
-76,53,39
-28,-85,15
-5,-100,5
3,-66,40
54,18,16
12,33,47
7,49,8
-44,-91,33
-70,-47,19
-4,76,32
24,-29,26
42,-57,12
6,42,16
-49,63,13
17,7,1
-95,16,44
-93,54,28
81,59,2
22,-24,15
-91,-49,31
33,-67,41
-30,-98,42
88,7,46
-3,91,42
15,8,12
-20,34,49
-75,-66,39
64,98,20
-95,-4,2
-68,-52,22
14,-55,40
-62,-3,18
83,-57,38
100,8,1
28,-16,10
3,-83,21
15,4,16
-81,-87,46
-68,-87,27
-90,-42,40
52,-65,23
-31,-16,16
-46,-24,39
78,-44,27
-91,-6,15
-47,22,19
-17,-29,27
18,81,5
61,73,34
42,81,31
66,47,46
97,89,42
-41,96,5
-50,48,31
-33,94,50
7,-44,13
-92,96,40
8,94,25
-82,4,2
95,-64,10
100,10,49
-26,-50,6
34,-35,9
71,95,10
-42,-45,35
3,-39,13
-13,91,6
-13,47,22
-97,-10,45
-45,43,39
-99,-58,10
-3,-4,36
48,49,8
70,-40,25
27,-66,32
49,-18,46
-48,-11,17
89,-79,20
99,90,23
-83,36,43
-12,71,21
-66,-66,48
43,91,5
-85,54,28
-50,17,27
98,-38,3
-20,57,5
-5,-76,41
29,-5,29
-99,-86,22
72,26,17
68,-37,41
-46,29,7
-4,-6,49
-18,48,29
-47,97,49
-62,-83,34
49,-80,18
-14,21,33
-90,-71,29
23,-80,37
30,-19,44
-72,-29,23
28,67,32
3,-47,37
-82,-63,28
85,35,2
18,-68,5
47,-46,23
-91,24,30
-28,19,42
-15,-19,38
60,-40,29
74,-14,37
84,6,46
90,-2,7
57,1,42
-58,34,3
84,24,22
-62,48,19
28,-58,12
99,36,35
-27,45,12
-59,97,18
-81,-86,49
-44,2,32
-12,12,29
32,-37,32
55,-83,39
-55,75,33
31,11,22
-98,28,44
-56,-93,47
-27,26,14
42,51,49
2,-41,43
-83,-33,17
14,-50,44
-73,-43,29
-24,-21,23
-1,-54,22
45,69,33
-22,76,47
3,60,33
77,97,11
35,45,27
92,-77,44
-50,-85,9
-6,82,19
95,8,6
-12,6,23
-34,-98,23
42,60,36
92,-77,31
-12,10,4
15,75,49
-40,-33,44
34,11,38
67,9,45
38,-5,41
87,27,19
64,80,26
84,58,17
45,-58,31
89,-59,6
-87,71,48
-77,-87,45
1,-65,36
-43,-95,34
-68,-32,7
-55,-94,10
47,50,7
-1,62,6
-70,-98,16
88,21,16
81,70,19
11,-29,13
0,-1,31
-39,51,21
17,-61,18
23,-6,6
-6,56,46
74,88,17
-92,99,2
-67,-46,23
-86,-61,10
30,-19,47
-27,-45,34
64,100,18
-52,88,50
81,-44,38
63,68,10
-26,98,39
85,-57,34
-21,-1,38
15,-32,26
-1,9,48
11,80,8
-89,71,7
0,-92,22
-64,7,12
-86,90,27
86,-37,5
28,-61,43
-53,82,18
75,73,6
59,15,37
88,61,21
76,-87,17
-24,52,13
-20,-97,27
-24,-40,29
-89,-37,3
54,-7,1
-30,4,15
-100,-25,45
-31,27,17
-40,9,21
-81,48,28
92,91,33
-70,69,44
90,-62,43
-47,17,33
-41,-53,30
53,26,2
-56,61,27
-48,69,41
-76,-80,50
-8,-93,24
34,42,1
42,-69,2
85,55,40
-20,-50,3
26,-21,39
88,41,44
37,-13,5
-4,-82,39
-24,-100,11
-38,-58,7
41,-83,4
24,47,6
-56,40,19
81,-39,20
84,95,13
15,59,49
28,77,48
-90,64,50
-31,18,39
-48,-26,10
1,-93,45
-14,87,16
-9,92,28
18,11,45
87,87,9
-54,-53,20
40,-29,45
-8,-18,6
-36,-94,35
-39,-40,1
54,-11,21
-46,-32,3
-12,53,1
-94,100,4
-67,-71,34
72,-46,45
-34,-52,34
96,7,49
-6,15,33
-61,-92,39
72,6,23
-89,-53,8
-59,82,33
-83,-98,8
27,-46,32
-24,-94,7
-78,-29,20
33,63,45
80,100,1
-13,-46,1
-67,23,39
-14,-4,31
47,-3,44
43,-73,6
61,-4,45
-89,57,10
9,2,34
94,94,37
-88,-32,6
59,65,3
-25,77,36
-71,-77,10
95,2,34
-41,-22,10
-58,19,44
-94,-53,17
48,68,1
77,-83,17
-10,-58,46
-60,-87,8
-50,-64,45
-86,56,12
-60,22,34
-18,62,27
-80,55,27
27,93,27
-56,89,25
4,-9,42
29,-34,27
34,9,20
-75,-86,8
-68,90,16
39,-80,16
-98,-100,14
62,-59,12
-37,-97,20
72,44,8
-52,-74,31
-7,-64,41
45,-94,19
-37,-66,9
-20,69,31
-78,-56,32
82,-39,5
88,-28,29
-62,14,27
56,91,35
9,-81,23
8,84,2
10,46,23
88,20,44
58,-9,22
-92,-25,13
95,-85,37
-62,-83,1
-14,-25,31
32,-100,1
-43,81,18
36,46,26
46,86,17
22,-43,23
12,82,7
70,55,8
-88,-7,36
-54,-51,47
-93,-90,23
-39,54,8
-70,16,36
-34,55,33
31,12,35
-56,-34,47
-86,2,10
-79,-1,31
34,79,49
-29,-47,9
94,-44,38
11,6,30
67,-84,10
95,-78,38
-100,-94,38
23,8,44
-75,-30,45
-32,29,5
-88,-52,41
47,0,23
48,-70,18
84,91,45
-68,6,50
53,-82,34
44,25,17
-35,-82,2
53,55,10
-88,77,44
-49,-67,50
24,-11,38
83,80,20
63,-3,7
3,-85,5
-84,-62,25
-9,36,38
84,-52,38
-21,-50,19
85,3,48
-52,44,5
-28,57,24
-57,-30,50
-65,83,27
-58,54,37
20,-61,26
-45,81,12
14,52,44
-89,55,39
3,-25,11
40,43,36
-94,-65,13
19,93,37
67,82,48
-53,-90,3
25,36,26
-57,63,39
34,-83,21
-67,-96,22
-99,-72,49
-41,-83,3
1,-70,45
-17,-83,18
14,63,38
9,-37,19
-74,-19,15
73,33,46
-1,60,43
25,-89,44
9,-17,24
-80,-85,3
59,-58,28
84,-82,3
5,28,25
-12,94,5
-32,-45,34
13,-72,13
-65,-57,13
-90,-61,3
72,66,5
-30,41,44
-22,43,30
-59,89,48
-2,-54,42
-89,1,15
11,99,43
-71,-34,20
-84,-23,50
-41,51,2
-40,18,7
81,79,25
-23,-56,34
-59,28,29
65,-30,14
-7,-59,12
-30,-67,16
-89,68,2
-20,54,27
-10,62,14
21,100,43
-26,69,48
65,86,48
-15,-85,46
92,36,33
40,-66,32
-93,-14,49
78,-83,7
70,56,30
-84,-54,4
-64,0,44
41,7,27
-49,-20,35
-76,-63,20
92,72,37
-69,19,24
60,32,43
-33,-40,6
-100,-19,36
-87,-23,7
20,-28,34
95,-65,21
54,97,9
32,80,35
-86,-2,8
-37,52,40
84,-16,26
25,22,8
8,-10,15
61,13,43
-2,-62,36
99,-12,6
69,-99,20
-17,16,44
72,-16,38
27,-45,30
57,62,22
-8,14,7
99,76,45
-56,43,49
-54,-7,30
54,-32,12
96,-52,24
92,75,24
26,-93,17
59,40,34
-11,78,1
-60,-38,36
63,94,31
23,13,34
-65,-6,8
-77,72,12
61,39,25
89,81,12
-59,-36,22
-26,-74,2
-2,39,39
-72,6,26
-3,-69,7
-66,-71,26
87,-88,27
99,5,35
-45,4,28
54,42,22
93,47,18
-43,42,13
56,-1,29
51,0,2
-11,10,44
-23,-92,22
0,-68,26
-66,-12,20
57,-67,6
-57,-53,33
73,-42,25
21,57,21
32,-58,42
71,36,37
-23,97,37
-11,-95,4
-55,88,20
46,-34,42
-78,-89,33
-91,-9,9
-85,-6,27
3,-47,5
-86,30,40
19,39,8
48,-17,22
-41,90,35
-39,-99,12
-61,-29,49
21,-79,24
-29,1,36
2,-41,24
46,60,2
-28,70,33
-26,-33,3
19,-14,47
12,-44,49
17,-36,29
44,53,13
-49,-52,9
-65,43,21
97,21,7
-99,66,27
-47,16,37
-95,42,5
26,75,2
-10,36,4
-67,-75,8
-83,-54,31
6,81,18
-48,-86,44
-84,-71,4
-20,-37,10
7,73,44
12,11,9
57,-95,40
6,-90,26
97,51,35
-68,-65,47
78,69,17
-35,11,43
53,-90,23
-23,77,28
73,34,42
81,80,27
-47,4,20
13,40,46
-42,-80,28
34,6,2
-14,53,1
-82,51,43
64,-53,45
44,39,43
-28,-37,7
28,19,32
41,38,38
-61,49,43
58,31,47
13,46,33
-64,73,1
-40,-40,31
-6,74,6
75,-79,40
-70,-31,23
-67,-93,1
-27,-45,28
-1,-11,14
56,99,23
36,-67,6
71,1,50
-52,-96,8
26,-36,48
44,-4,20
37,-24,29
77,18,27
-96,-58,45
-58,13,3
55,-28,14
95,-15,42
-99,-45,13
-10,57,14
97,44,23
-30,-4,35
19,-6,45
14,-10,36
-36,15,49
49,33,16
44,-46,15
-96,-19,23
24,-11,18
25,-48,15
-7,39,26
-60,29,42
-92,-47,33
32,56,8
17,72,25
-54,-46,40
98,26,40
82,31,29
38,33,50
-23,89,3
-88,-3,18
3,-56,11
69,4,43
-42,-50,38
-8,-75,4
77,-29,43
-57,19,3
-89,-14,50
-60,-4,13
-68,94,21
91,-94,4
50,-4,27
-11,-34,4
-46,-30,15
5,20,10
-90,4,22
31,20,46
-90,-12,18
-29,-37,41
47,-56,28
-12,-79,45
-63,45,9
-65,-5,7
58,-65,48
-92,-41,50
91,57,41
70,83,10
-38,-2,5
-88,-8,15
-93,-31,35
-9,18,11
-47,79,37
70,79,24
40,43,36
-92,26,28
78,-17,23
1,-17,8
66,13,23
3,-1,47
-28,15,9
-29,-38,31
98,75,20
78,65,18
98,60,28
-58,12,36
38,-71,32
-13,-19,37
-73,61,42
-2,-98,46
-61,-79,48
-84,-47,1
-87,5,11
-19,64,42
-82,60,45
20,5,21
-48,13,13
-21,-65,1
37,36,3
-11,-26,20
-6,54,50
15,77,43
70,45,41
3,43,25
-2,-13,32
76,-92,4
-89,47,39
-78,-68,7
-95,68,3
-66,79,42
-21,-24,33
20,-89,43
14,-3,24
-31,-49,5
-61,91,45
21,-9,15
-39,54,12
66,-25,39
12,-78,31
90,-69,39
17,-44,38
43,-79,42
43,-19,50
-91,6,32
-100,10,30
71,5,48
-61,5,20
-55,96,6
-51,18,12
4,38,8
-11,66,42
70,-90,15
14,61,1
5,-18,10
41,-70,2
89,-28,20
94,-80,30
34,-72,45
17,77,2
38,51,20
11,78,26
28,-75,36
68,-54,48
4,-28,30
31,-70,47
-44,-76,18
-21,54,48
-56,26,35
64,-58,5
62,-31,1
87,-60,17
-10,-70,6
45,-72,21
-37,-88,48
-19,-87,32
-54,59,8
-88,-90,36
-94,-91,2
-47,-45,28
-85,-47,34
-59,56,22
-48,-15,17
65,55,10
8,-49,1
-37,-19,22
-65,-81,33
89,-62,38
-63,13,1
31,-22,21
7,92,34
50,3,27
-55,-63,22
-33,-100,26
25,39,41
37,-29,29
-65,39,9
-37,66,40
63,22,35
54,-42,17
100,48,40
-66,42,15
75,78,11
-84,-49,23
-19,-83,3
86,30,25
34,56,27
-71,-94,26
-61,-54,39
27,-20,30
-12,15,20
94,-72,38
-20,88,4
-49,78,25
-34,-90,28
93,-93,49
-23,94,46
60,-59,24
86,-38,31
-53,88,24
50,-20,47
4,62,10
54,-3,45
-28,73,1
-95,-39,29
81,56,47
-24,-60,44
99,-13,26
11,14,43
85,20,17
9,25,8
-19,-73,14
33,83,24
-3,27,27
14,92,2
20,-84,6
4,-85,22
-91,95,14
65,-72,27
-38,-39,41
5,13,21
31,0,28
-41,-48,44
69,-11,38
-83,-31,26
-28,81,47
-90,9,43
-70,73,36
-79,62,14
10,87,21
-6,68,34
-73,-49,17
-15,43,49
63,4,37
-82,5,37
-3,95,48
-24,22,26
-21,35,2
59,53,47
95,-2,50
-62,-89,31
37,-73,48
0,69,23
30,-6,10
-37,-32,31
9,-63,35
-88,66,20
65,41,6
84,-95,34
-92,3,47
-23,-76,22
-20,16,5
6,-58,37
100,86,15
-84,40,3
12,81,12
-7,-83,13
96,-20,34
27,-17,45
22,-76,42
18,-29,19
69,10,45
20,65,12
31,-86,10
62,-39,16
-38,97,5
-74,-38,12
-1,75,40
-49,-98,1
-69,-92,26
-12,85,42
22,-61,24
25,72,28
51,57,17
-2,-23,39
58,91,15
-36,21,35
36,64,33
-41,28,5
61,-96,38
-52,76,21
100,79,49
-9,-35,8
46,53,4
-6,-40,21
-44,-30,42
-42,64,2
24,-29,45
-91,-19,31
-30,-11,48
54,-10,2
18,35,31
-41,-44,17
73,46,19
61,-81,7
-51,64,22
-95,-44,32
71,27,40
26,95,16
-13,12,13
-85,55,32
-71,42,39
-80,-4,11
-11,81,19
-92,44,11
25,-37,27
-36,-48,15
-48,-24,8
-52,1,29
-75,17,5
68,-52,24
-89,-20,31
-2,-49,14
-63,48,27
-16,87,14
-72,12,16
4,-37,22
-76,99,44
-60,74,46
-66,100,23
-14,-32,18
44,61,46
-8,-72,43
-19,73,8
7,-90,1
97,55,22
-55,60,28
-26,-15,19
-92,22,28
21,-82,22
85,62,23
-53,95,1
-47,68,16
-87,86,38
-19,66,41
-27,-31,46
3,-49,8
85,-96,45
17,-32,12
49,-71,8
-31,37,27
62,-17,4
-81,63,30
-29,30,16
-100,38,32
42,-78,48
7,-52,50
-44,28,16
-59,-92,18
-46,-41,9
-84,-92,26
0,72,27
-20,54,25
-16,45,2
-7,32,5
2,-47,34
-94,-59,33
0,4,15
36,82,12
43,-55,26
-63,66,4
66,-67,48
85,41,31
-97,5,38
-70,-78,33
-61,-23,1
-60,-20,36
2,-85,48
-33,-7,14
49,42,26
66,-60,6
92,19,16
-85,48,28
-29,-37,29
-60,-96,41
-81,90,48
95,-52,46
38,44,21
18,82,44
-91,-70,8
84,39,48
-6,-13,2
43,99,29
69,-91,7
-68,48,50
-65,-92,38
91,7,20
7,60,41
-19,-3,2
46,-6,12
-91,-88,33
-66,-20,50
43,0,21
84,76,2
-74,-37,38
97,22,11
-18,80,10
-46,55,25
-36,80,46
43,56,46
92,22,31
30,57,9
11,41,11
23,-6,14
-76,19,42
68,49,27
-96,-60,49
82,-18,41
69,-99,19
-93,58,15
-75,12,50
46,-85,5
-39,10,34
46,-45,14
21,97,35
-66,-99,2
-93,-58,13
1,-34,13
-98,63,12
74,-39,18
-64,48,48
-57,-59,8
46,-91,27
5,17,10
-70,49,34
-11,56,20
-26,76,11
-21,-58,24
15,-1,26
-38,49,21
-41,23,23
-30,22,28
-36,-48,32
93,8,39
-31,81,20
-76,54,17
91,32,19
-67,-71,50
22,-24,38
73,13,26
-55,-58,10
57,-6,9
-44,5,33
100,30,42
64,65,24
-52,32,3
-56,72,28
2,51,37
61,-85,21
24,-78,5
82,2,28
-18,-44,44
-10,-7,7
86,-59,8
-12,-43,22
-13,5,29
24,21,6
35,5,14
-86,64,17
34,88,3
21,46,49
-62,71,48
5,64,15
79,-13,3
-46,-47,1
37,91,17
-37,51,49
-74,-68,3
-59,-5,6
-100,36,41
-51,-53,37
-64,56,28
-12,-8,46
-2,32,32
-76,6,6
-34,29,5
-28,100,22
-44,-74,42
-11,-48,20
54,-61,18
45,-87,19
24,31,21
83,97,37
-15,-84,9
-37,-80,40
51,-2,14
-34,10,39
64,-25,25
-9,37,49
78,55,31
5,-50,17
-46,-63,16
12,29,45
46,93,44
10,-13,28
-24,-45,36
-30,64,9
-100,47,30
-62,28,7
-30,-32,17
-90,75,37
-32,-31,21
91,94,43
-98,-87,4
20,-87,26
93,-35,36
-74,42,30
-30,-56,6
10,28,34
49,56,1
13,20,31
17,70,24
100,-61,32
96,-85,43
27,-31,15
-94,5,3
-100,49,31
90,34,5
99,27,37
-97,16,17
-84,73,2
32,-37,25
-64,-55,39
-2,48,39
99,70,26
-6,11,50
73,-85,26
38,-60,10
-69,-99,46
85,78,45
-5,29,13
48,-17,8
-24,-12,21
-92,-40,50
-87,13,50
46,16,23
-86,-83,33
62,5,17
-60,69,47
-99,78,10
83,-54,22
-28,0,7
